Hips_x,Hips_y,Hips_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftForeArmRoll_x,LeftForeArmRoll_y,LeftForeArmRoll_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightForeArmRoll_x,RightForeArmRoll_y,RightForeArmRoll_z,RightHand_x,RightHand_y,RightHand_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
-162.514152475267,-444.979120181862,1022.09276956234,-172.199697393489,-415.540767521311,1099.39999959202,-196.535470017158,-335.713874473757,1182.84640786279,-215.944526073877,-255.020487333279,1292.70649443779,-236.757288586357,-178.88857462728,1405.52552471109,-236.669723840089,-102.872900913213,1511.66566878455,-258.11398095031,-213.562939968662,1321.06491962146,-422.865127533174,-225.238188019719,1305.01698601695,-501.650645529274,-123.935029913796,1078.78955058112,-445.258415081922,-11.4755756636355,1053.65173594699,-388.866184634572,100.983878586527,1028.51392131285,-204.446491993548,-198.789526931569,1319.74321739997,-50.6923476887463,-143.441691803319,1273.7352298205,47.4080653681968,-78.1858940597775,1054.88396911845,-49.0919198225744,21.3135799692027,1048.62182703649,-145.591905013345,120.813053998184,1042.35968495451,-264.849663065612,-489.196410778208,969.038514536055,-414.886125134473,-276.803836538847,505.205602037973,-340.122457469767,-479.572986778248,44.4816587835557,-412.035271093593,-385.839131765758,31.6876176293541,-61.6205261563443,-390.338152606871,976.515139933884,-58.7771228487903,-148.709077682283,505.555550320285,10.1920560651725,-320.21248436277,41.377434202181,-15.1836988518357,-208.412880111234,35.9413855616708
-164.876631471852,-446.363896035481,1022.09634233067,-173.928007128244,-416.289104598113,1099.23526714375,-197.63280356587,-336.158931191535,1182.5725557473,-216.748584830787,-256.037909740667,1292.90197900231,-237.642261620718,-180.333192513451,1405.99319381242,-237.761114686489,-104.62622535249,1512.35371984987,-258.931620072971,-214.676622536163,1321.38051294466,-423.760993902002,-225.626700272699,1305.62737957095,-502.333575422651,-119.920776547603,1081.34865263809,-446.398673856947,-7.10472747499892,1056.79365135253,-390.463772291241,105.711321597607,1032.23865006697,-205.258477248421,-199.914643972114,1320.16489431162,-51.6522837936487,-143.717506861854,1274.69541247662,43.7637170567897,-75.5948858447002,1055.53113669375,-52.0490103329475,24.5909530033114,1049.67230901437,-147.861737722687,124.776791851326,1043.81348133499,-267.765358138474,-490.460186511762,970.020372987652,-414.995739228514,-277.573707405495,505.515175862329,-340.846127517047,-480.07359586692,44.5736216111022,-411.958304214961,-385.713286303292,31.9100465947753,-63.9955981816621,-392.587443138067,975.47456922048,-58.9439361655537,-148.678994381861,505.709969472365,10.3048037134644,-320.38271576024,41.6475450982138,-15.1634634626455,-208.612956824368,36.0333285283522
-168.092794244504,-448.54130979574,1022.38408780038,-175.912084645765,-416.866572292395,1099.01569945188,-198.797085924496,-336.190894549622,1182.0553133318,-217.718268249025,-257.00376307494,1293.09026222509,-238.756770097761,-181.623948112162,1406.37149519693,-238.669363686908,-106.461655927174,1513.1176552934,-259.92385218512,-215.701257653766,1321.6206524697,-424.828593575985,-226.265108260129,1306.40161118665,-502.942887069947,-116.463943784165,1083.93767778693,-447.151261332894,-3.31798079192936,1060.6051300086,-391.359635595842,109.827982200307,1037.27258223028,-206.23955758176,-200.969355130844,1320.54011489713,-52.511874304682,-143.929785814335,1276.5544173143,40.8719054937683,-73.1051912185246,1057.37131814181,-54.735530290765,27.2890829468184,1051.73085407953,-150.342966075298,127.683357112162,1046.09039001725,-272.124167561511,-492.189596071075,972.236505975672,-415.772363417758,-279.225421300111,506.646587324092,-341.381678481869,-480.226471679614,45.088259568549,-411.789170897353,-385.307334198464,32.6657727220634,-66.9809910622947,-397.083872008477,973.691020065082,-59.0543258722642,-148.536426884315,506.404207345626,9.92282965810158,-320.452350792103,42.3799011418431,-15.4511122077384,-208.671622426582,36.5607161909526
-167.052997441565,-445.950050258898,1022.57990496674,-175.859261241346,-415.954491271728,1099.77802904711,-199.663474979931,-336.21384034247,1183.45988929038,-218.866072396962,-257.35170169315,1294.67767630117,-239.747983953694,-182.179722754757,1408.12586782358,-239.728397129551,-107.866863664921,1515.46513879173,-260.971008498539,-216.000659168037,1323.28636510249,-425.909601973128,-226.137347056492,1308.14384775321,-503.603061725718,-112.318962171528,1087.55952871429,-448.052675068161,1.09788622966251,1064.97866800022,-392.502288410602,114.514734630855,1042.39780728614,-207.246134544645,-201.41327623498,1322.2635365472,-53.6062297268502,-144.323071134611,1278.03749450663,37.9065716842874,-70.5086923367931,1059.05181197797,-57.1215979576158,30.4760251849281,1054.22059071575,-152.149767599521,131.460742706651,1049.38936945354,-270.286287518615,-489.157047773034,970.440450831282,-416.161384259431,-276.464295616477,505.419197994873,-340.405358664173,-479.716323564607,45.0702826052849,-411.868508060403,-385.649158714794,32.2031693570461,-65.7716355543716,-392.858909798402,976.040716848107,-60.4801634105581,-149.269704549977,506.113138119977,10.511834831429,-320.172077790887,42.0183152310926,-15.0587790892918,-208.439157161392,36.1421579365364
-167.8274956135,-445.902159410752,1023.40546961149,-176.761162195944,-415.967229683309,1100.61248863307,-200.671688550958,-336.290528314089,1184.32494723068,-219.928513145065,-257.693934478465,1295.72119021702,-240.628761365679,-183.160429464381,1409.62303024343,-240.644530164262,-109.35642310974,1517.31281109135,-261.959220207381,-216.457782491426,1324.60355282997,-426.975042006591,-226.135980388674,1310.01249626132,-505.256421651018,-108.511483219986,1091.64390076555,-449.760849496331,5.19508880408506,1070.42647445109,-394.265277341642,118.901660828158,1049.20904813662,-208.216698953022,-201.932517370371,1323.62473576902,-54.6584410812366,-144.51762977071,1279.53565790728,35.6716550351577,-68.0412739055417,1060.97279459068,-59.3455573042898,33.0179930548634,1057.7539721379,-154.36276964374,134.077260015271,1054.53514968511,-270.992458191814,-488.982546274666,971.02655920155,-415.798171026049,-276.45793337511,505.594382938371,-340.553496819818,-479.932324614239,45.2598336235799,-411.785433113387,-385.696851040378,32.3423028985461,-66.413831201421,-392.849802108567,977.110809584039,-60.4030712611455,-149.821034320309,506.901793685202,10.2703806698736,-320.53277708306,42.6882073899612,-15.1289020779845,-208.763466153377,36.7612652248734
-169.343821561702,-445.283931140338,1024.37603696254,-178.427016204983,-415.802841407053,1101.74007981064,-202.202713252407,-336.519083122792,1185.86301151383,-221.2508456561,-258.527926662377,1297.71970989788,-241.789633875764,-184.414343654628,1411.92438493224,-241.759196028157,-111.207954391954,1520.02130508441,-263.219277288687,-217.363460388639,1326.79425030116,-428.293581723677,-226.475784999526,1312.50343346353,-505.849876653035,-104.480181890027,1096.28494634738,-450.799268951479,9.64805651201029,1076.20266508782,-395.748661249922,123.776294914051,1056.12038382826,-209.463719134178,-202.885633806376,1325.82858710826,-55.9732897826048,-144.882090898165,1282.27710294339,32.1765240806217,-64.8794311171924,1064.08666035753,-62.1706771349882,36.8259634980092,1061.59162002441,-156.517878350602,138.531358113212,1059.0965796913,-272.410376686475,-488.039141038786,971.538959705049,-416.258721850273,-276.066873310248,505.558351131823,-340.583050457847,-479.626562541059,45.3321764536016,-411.887530573114,-385.45727666299,32.3324633583457,-67.8305448475725,-391.975526682786,978.596694931304,-61.2735725759165,-151.190207615218,507.242193439646,10.4370652618202,-320.303792225439,42.6029037242619,-15.1623895093511,-208.583488332755,36.6135225563083
-170.475231032847,-444.766985663592,1025.68907198546,-179.622037208107,-415.27370343264,1103.04097204376,-203.399274062587,-336.143535953618,1187.30796046994,-222.467710190775,-258.689408040729,1299.53374013023,-242.853904691152,-185.347510100244,1414.26273336108,-242.887267727998,-112.957916118854,1522.90833185379,-264.35045761992,-217.644965377174,1328.90005810146,-429.516490769474,-225.983595885599,1315.20930847695,-507.583769355393,-100.030205718785,1101.45808917823,-452.445980080216,14.2620787675963,1082.58429437216,-397.308190805039,128.55436325398,1063.71049956609,-210.564633373643,-203.273397597583,1328.0379965281,-57.0567297727422,-145.003593138839,1284.90554835049,29.6257362693049,-62.2125714977344,1067.16790505366,-64.5630112093271,39.6671487996416,1066.38730409766,-158.75175868796,141.546869097017,1065.60670314165,-273.53136135698,-487.369917673487,972.708852293224,-416.013451092015,-276.451407471478,505.831189069207,-340.973614163581,-479.481801918961,45.2672217599508,-412.038364287661,-385.12044362955,32.3478108046235,-68.8205324974238,-391.607154939169,980.050994080218,-61.4495176938597,-152.499495325644,507.855245375087,10.1203559506149,-320.274492972108,42.7092543386456,-15.244113860019,-208.508171644645,36.5802934657179
-171.928124462113,-444.191866855975,1027.12676561258,-181.113173902419,-415.02109863052,1104.59634254771,-204.633225085217,-336.253418405203,1189.27411696574,-223.459964902229,-259.460073198308,1301.99371955233,-243.743534773307,-186.580784161356,1417.03527217674,-243.756095919612,-114.865626920473,1526.12723597727,-265.296835588659,-218.502041602348,1331.54549337242,-430.52954511484,-226.484014122129,1318.46009281583,-508.396239059813,-96.1218041546274,1107.29472534643,-453.737075786242,18.6042016816571,1089.70377071808,-399.077912512669,133.330207517944,1072.11281608973,-211.498678644129,-204.174240068662,1330.72548542492,-57.9706632857573,-145.339442626897,1288.43991134221,26.6631329400299,-58.8710568051836,1071.32652326639,-66.9367563592185,43.5520244158373,1071.7508505898,-160.536645658471,145.975105636858,1072.17517791322,-274.989803055984,-486.417450704114,973.856042265142,-416.403545777847,-276.695383727576,506.115383084116,-340.79291383322,-479.140268067156,45.3870604024565,-411.964699040159,-384.854732530485,32.5033262048955,-70.150498135851,-390.980036233981,981.824499078664,-62.0309439512498,-154.33530427824,508.401882891257,10.5237407804209,-320.117017378412,42.6941086904273,-15.1305395319228,-208.417092579761,36.5609386404779
-173.266907324062,-443.379854286356,1028.47508198481,-182.497063062471,-414.215191896,1105.94159665594,-205.986206807358,-335.814162554926,1190.96750129977,-224.770774625064,-259.878924461606,1304.27395493369,-244.874472488762,-187.878990653435,1419.89931405229,-244.892058419918,-117.017094115567,1529.54744131179,-266.554349569234,-219.136201527163,1334.19643527431,-431.867293147014,-226.674411951166,1321.88408539098,-510.069832697196,-92.1037269819745,1113.50118353278,-455.243413361284,22.7768066698057,1097.51215728552,-400.416994025369,137.657340321589,1081.52313103826,-212.752817001249,-204.819030027749,1333.41304900727,-59.1670608234322,-145.655068460867,1291.8018027342,24.2109848343969,-55.8756875883028,1075.54813510198,-69.2237916941723,46.6688862610831,1078.03003083308,-162.658568222745,149.213460110473,1080.51192656419,-276.316310828729,-485.508322717712,975.103815587779,-416.342374086175,-276.995829061064,506.405876765422,-341.136939609857,-479.510234347772,45.6417891283903,-412.091871781286,-385.076177626076,32.6501626141822,-71.4032998725188,-390.246369988428,983.274221205594,-62.4297052513336,-155.213630551687,509.064651676756,10.3233585606461,-320.416910147897,43.182308436902,-15.1876848362838,-208.695243761444,36.8508790671661
-174.556861947277,-442.716198566062,1030.09161177045,-183.767520387238,-413.631273150497,1107.59041877589,-207.118702863469,-335.589772548378,1192.98428387661,-225.800605303107,-260.322381901334,1306.75237797114,-245.738653198325,-188.992241292572,1422.82071169893,-245.736113570592,-118.783086279107,1532.88794137047,-267.523472776269,-219.724121180308,1336.95461287532,-432.917435638213,-226.803845664784,1325.48716152629,-511.595885100861,-87.6479067729331,1120.31975063144,-456.880345881624,27.4837692260103,1105.82736713962,-402.164806662387,142.615445224954,1091.3349836478,-213.711176500361,-205.445611437357,1336.20566061692,-60.1032280363406,-145.759056333992,1295.43106099944,21.818259860207,-52.1753882034609,1080.23614616171,-71.4646526264922,50.4378083681429,1084.75687892016,-164.747565113191,153.05100493975,1089.2776116786,-277.650419925643,-484.636567679151,976.641818051059,-416.278338313846,-277.623893742635,506.864669467154,-341.141315632778,-479.364086087104,45.7499236664704,-411.954081643528,-384.8279691119,32.7249252015768,-72.6065702506488,-389.67133634028,984.982188073375,-62.7428390726587,-156.623038201694,509.811873994046,10.2874685857083,-320.059800427793,43.3502051053745,-15.1920573750582,-208.337748717439,36.8997794083008
