Hips_x,Hips_y,Hips_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftForeArmRoll_x,LeftForeArmRoll_y,LeftForeArmRoll_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightForeArmRoll_x,RightForeArmRoll_y,RightForeArmRoll_z,RightHand_x,RightHand_y,RightHand_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
-34.0870920924449,-337.810611191943,1002.99004193982,-31.1941117572864,-310.807185311746,1086.75107834589,-39.4689453413762,-229.089744255322,1173.0780333535,-45.507241272094,-132.693998860297,1273.06409170028,-49.365008659333,-39.6047485115844,1376.24026003404,-50.8931200592359,50.9534333563391,1411.63063071085,-86.100558645488,-67.0112448388608,1276.69054950691,-256.639315539901,-57.5421061830533,1310.77668848555,-310.151041890095,-108.916101283856,1095.56782775267,-242.184367594284,-18.8513569465433,1045.93772634155,-174.217693298472,71.2133873907671,996.307624930432,-27.7700210203286,-60.929801639877,1270.33240259327,147.505436066089,-14.5942627298695,1260.71916569986,274.675338456499,-102.546062108815,1106.45201055173,189.254335152964,-33.8341432398036,1027.59929428297,103.833331849428,34.8777756292044,948.746578014216,-129.586897599062,-360.465545965308,983.01670776581,-209.058187800403,-248.925259823095,510.876562309048,-213.720512429662,-290.821224887692,86.916159401336,-239.160180525548,-175.770408757027,54.9329113737683,60.4416183361386,-317.813918105064,976.592160022667,135.375028171644,-229.64353267615,496.010165451445,168.824538353238,-306.366679903266,44.9883856820824,203.091046454882,-191.932491612025,49.7742838394492
-34.5112229193565,-337.464711613681,1002.82223584207,-31.2949442352198,-310.530536514575,1086.59377831004,-39.2594167443068,-229.157299217804,1173.27433918752,-44.8765577616915,-133.192263834873,1273.69830207726,-48.5308895841744,-40.3388469290261,1377.09415034775,-49.8641701156573,49.7684492665016,1413.62489492917,-85.2816655921692,-67.4009216852219,1277.45587400549,-256.110409703106,-54.8547220994302,1309.00155709968,-313.748240636851,-112.051127716323,1096.34197561486,-244.78861185373,-19.989332431477,1052.03092281219,-175.828983070609,72.0724628533708,1007.71987000953,-26.9296692791665,-61.4734838391935,1271.14940034211,148.449971275604,-15.7727375171972,1260.45801076947,276.996851952848,-104.383548769848,1107.71678567692,188.828657107479,-35.5411615524873,1032.06679160601,100.660462262107,33.301225664875,956.416797535105,-130.212601392389,-359.357268479206,982.963859481826,-208.830133795624,-248.063427118286,510.622666248756,-213.773386925462,-290.820782240692,86.7514532314731,-239.328242083204,-175.78947293834,54.7898760237193,60.1366960104828,-318.197396687782,976.309314139421,135.599458635821,-230.1643714538,495.784971147916,168.98465393268,-306.558510170031,44.702582683301,203.262094047072,-192.13787166994,49.7281605569026
-34.5035739896598,-337.302590575877,1002.71769776864,-31.2964486250786,-310.306188418842,1086.4695585347,-39.184353782578,-229.081831671113,1173.29663396446,-44.5704113856857,-133.598437857143,1274.19125473781,-47.811012817726,-41.3264759210527,1378.1200580339,-48.6571746767729,48.2229915080665,1416.01167528081,-84.8661269611238,-67.7691408479329,1278.42820517148,-255.490242484382,-55.157702667835,1311.03740463086,-314.560570692572,-112.972691110119,1098.93891476274,-244.934845422089,-20.4661573191536,1056.64147346902,-175.309120151605,72.0403764718112,1014.34403217529,-26.5221477762785,-61.8932654383707,1272.00046962561,148.841787400224,-16.2288943490156,1260.90372240278,277.179884020431,-105.792258906654,1108.54298293721,186.923486486696,-36.7572464184917,1035.57877103852,96.6670889529596,32.2777660696711,962.614559139836,-130.252715783154,-358.900742499149,982.76739253984,-208.620651006919,-247.112903365505,510.501382645544,-213.816682487634,-290.797429845754,86.7277451970124,-239.274320228567,-175.801277139559,54.5627222220704,60.237172955318,-318.366562153577,976.29780573042,135.841357641974,-230.593081934683,495.748214418095,168.887803635881,-306.502327790804,44.5590349391626,203.246089754261,-192.102954355029,49.5161894694911
-34.2972623085705,-337.108288786406,1002.90880714082,-31.0619652726339,-310.074761321169,1086.64760824391,-38.8181869335991,-228.887579229778,1173.52130215723,-43.9873987336726,-133.728016711327,1274.73271219779,-46.8070640846239,-41.9588876928322,1379.11800358614,-47.273068529824,46.9712329359002,1418.44756306921,-84.1218687605649,-67.8274062727351,1279.37239396729,-254.538206772645,-54.6712832614643,1312.84156226157,-315.291327905472,-113.463195972281,1101.48826742101,-244.700358156317,-21.0184149677246,1060.6820006431,-174.109388407164,71.4263660368333,1019.8757338652,-25.7773417825536,-62.0548330674683,1272.85663050473,149.683684754714,-16.8706882580273,1261.33692691348,278.276789839074,-107.635098535713,1109.90478568454,186.098812715749,-38.6151174349778,1039.36905569391,93.920835592426,30.4048636657585,968.833325703276,-130.10633139773,-358.378021746392,982.893469534544,-208.37107460314,-245.941020618821,510.764473285305,-213.741972057295,-290.243024062893,87.0571234025226,-239.219086749932,-175.262934078911,54.8501258124416,60.5314216243431,-318.524037191625,976.554693692876,136.077787316133,-231.025643006287,495.945846574907,168.904296785186,-306.448775790133,44.6590993783004,203.288314930884,-192.059877960748,49.6791788659851
-33.7617956143898,-336.99519776919,1002.99455154191,-30.8079568323605,-309.956492637936,1086.74208180747,-38.3757217584865,-228.92946859152,1173.78176535897,-43.0297016767043,-134.390407492099,1275.59786923795,-45.2521577478143,-43.1483421180414,1380.45853301147,-45.8015148799239,45.5446270056007,1420.318954473,-83.0321480887028,-68.446974658402,1280.74186910223,-253.292502641847,-53.4747791643363,1314.24175104189,-317.305390281477,-113.123669494686,1104.09416940952,-245.603307513031,-21.4164528368817,1063.56181575221,-173.901224744584,70.2907638209229,1023.0294620949,-24.7059574622097,-62.7392722166039,1274.0084284486,150.531621860163,-17.3868035502793,1260.01461818809,279.01023209803,-111.188938109432,1110.34677090962,183.986972628945,-43.5422002673473,1042.30027590657,88.9637131598587,24.1045375747372,974.253780903523,-129.482440447869,-358.398715063984,982.700695341368,-208.039639606227,-245.018019332881,510.846032710162,-213.63252850137,-290.468728093995,87.2632367183621,-239.169268948824,-175.527573672538,54.9646134174241,61.117180191876,-318.278909463529,976.916332633646,135.888555046261,-231.352765109426,496.082501448249,169.000267379957,-306.661627145086,44.7975064801354,203.408389696054,-192.273932599647,49.6779064420179
-33.1648004819979,-336.584162083145,1002.76736816905,-30.1903113537747,-309.585999731412,1086.52724644237,-37.5682397881921,-228.7905756156,1173.79821422951,-41.8832105134112,-134.79376441636,1276.12999386687,-43.6513014943924,-44.2927762125403,1381.63950813052,-43.9920406299656,43.7989667338071,1422.81385069762,-81.7248943567289,-68.7993249368975,1281.83674195677,-251.740952562057,-53.04127265989,1316.20563488634,-317.604763173919,-113.047735932557,1106.7328949302,-245.635877949967,-22.0212698060945,1065.15241901174,-173.666992726016,69.005196320368,1023.57194309327,-23.4021742933306,-63.1742452203505,1275.00443591949,151.950879342072,-18.2940975052259,1260.93456497799,279.619015793661,-112.859986129676,1111.05395285914,183.802959483131,-44.1085699611194,1045.26373633023,87.9869031726033,24.6428462074363,979.473519801315,-128.9054432973,-357.881612261457,982.456264589262,-207.491494380725,-244.534809125066,510.598263550011,-213.420986696066,-290.461304191199,87.0713688135197,-238.951723458999,-175.54708498767,54.6723122726429,61.7351814215822,-317.952303553153,976.705129550078,136.323592266387,-231.329294900947,495.788182851379,169.019171881328,-306.553158098753,44.4586731166549,203.472667797122,-192.180502311366,49.3713176028747
-33.1556497278358,-336.485032639612,1002.92324063962,-30.1866787400929,-309.466968806798,1086.67689728997,-37.1195739709282,-228.544585113822,1173.86668445398,-40.6227102292496,-134.6782638723,1276.3491433661,-41.6842546031661,-44.6049447819262,1382.23343362354,-42.340644691245,42.7402177564246,1424.96503197322,-80.4936291091513,-68.7533709867442,1282.62697046957,-250.203189542744,-53.0377257461063,1318.49730156023,-318.014365594551,-112.768650552981,1109.56787091024,-245.433389231241,-23.0124836430314,1066.32314492848,-172.85241286793,66.743683266918,1023.07841894672,-22.2313092736612,-63.0335081693787,1275.37115487547,153.181294626383,-18.7258934598308,1260.26698266185,279.812389199132,-116.846902935574,1111.79849566126,183.444428715135,-46.7860000351136,1048.23346958613,87.0764682311358,23.2749028653474,984.668443511002,-128.919143564499,-357.6305429236,982.561176833631,-207.144853750476,-243.5695399306,510.815414570721,-213.37228284803,-290.379610616591,87.389542897155,-239.06995920705,-175.535515620263,54.8740322326263,61.7904995062063,-318.017479476964,976.912257858768,136.263427645277,-231.432970608721,495.97048167297,169.188697365484,-306.657498516189,44.6577808843744,203.494305948257,-192.241016634979,49.5848228184682
-32.8246593771338,-336.282586121348,1003.0380595696,-29.9928884199577,-309.229831338566,1086.78526905275,-37.0956460362557,-228.623921653092,1174.25408842607,-40.6741652255943,-135.658437665632,1277.55184057549,-40.2605355453553,-46.004301582959,1383.79579289981,-40.842627349496,41.1279975837094,1426.96084097552,-80.4841697954075,-69.7812823281226,1284.66216604132,-249.760403020502,-50.892232362898,1321.04564741653,-317.216663931326,-111.754338772616,1112.32788862528,-245.397086544142,-22.945356634283,1065.96856433194,-173.577509156957,65.8636255040503,1019.60924003859,-22.3349641343827,-64.0000413702053,1276.59316751756,152.809266560159,-19.8465342349421,1258.26699474266,280.842726665323,-118.99632140567,1111.69683733339,183.22472368402,-48.9969431017393,1049.99887145112,85.6067207027143,21.0024352021909,988.30090556885,-128.568191245904,-357.347840990498,982.499701748068,-207.056420467921,-243.125766499438,510.836523279116,-213.554255528116,-290.518116513645,87.4794922840309,-239.142048626184,-175.640424609577,54.9960209991089,62.1889616980777,-317.915273984555,977.20307061161,135.930531911879,-231.466589857216,496.124187145117,168.975150677479,-306.550077162957,44.7967228990439,203.467196917163,-192.18416543874,49.5945172064466
-32.3343344137189,-335.984932813979,1003.01615202059,-29.4724640920183,-308.946913369958,1086.76709689355,-36.4850563008485,-228.463395552633,1174.35581257543,-39.9225479158909,-135.90643438567,1278.02454075644,-39.0982152064094,-46.9858740640533,1384.88083228581,-39.4292104763685,39.4004891966502,1429.52256667234,-79.5613598927594,-69.9849741635219,1285.66119281628,-248.6827856497,-49.8904372827408,1322.11870230242,-317.524145970406,-111.594464680341,1114.10157300858,-246.424045606186,-23.725425233503,1064.92758000065,-175.323945241966,64.1436142133348,1015.75358699272,-21.4134334999416,-64.2870708207827,1277.52398463961,153.67237651185,-20.5249909750035,1257.75729936897,280.779887493495,-121.02309336844,1111.29955695551,182.602104289862,-51.462652400576,1049.9946272958,84.4243210862297,18.0977885672866,988.689697636093,-128.079746479554,-357.082698866804,982.519973466101,-206.770576949909,-242.883935223494,510.884909106899,-213.523053150695,-290.343219382758,87.539361350034,-239.198962654762,-175.48269393403,55.0647170204194,62.6598327657106,-317.576632644987,977.138832101622,136.089088015522,-231.21872679235,495.995877406744,168.972266523455,-306.597924318321,44.7059151544222,203.377562342385,-192.206873732453,49.5272234832003
-32.3112815358764,-335.855064539053,1002.87463906188,-29.3728127163882,-308.767374922878,1086.60687918813,-35.9489496760146,-228.470722596915,1174.40071867857,-38.9572218078445,-136.496062469149,1278.59968606739,-37.7510591151063,-48.2254673035511,1385.98990821264,-38.0699018566713,37.7130042694628,1431.48798737338,-78.5641785967006,-70.6201150671789,1286.77533987975,-247.484483589613,-49.4410965517422,1323.55001589831,-317.351650143469,-110.969392026933,1115.8230463898,-246.929649223715,-24.4674419113483,1063.35945552798,-176.507648303966,62.0345082042372,1010.89586466617,-20.4447835125047,-64.8759287322792,1278.46860516656,154.544387290378,-21.4033034182013,1257.26003858313,280.407956555183,-123.298510115536,1110.69337446913,181.640520405398,-54.3865626451795,1049.60357568695,82.8730842556165,14.5253848251779,988.513776904779,-128.074147154217,-356.973132966319,982.48116574616,-206.535073187036,-242.623453723126,510.84436449552,-213.549323969777,-290.323430401816,87.5301255380748,-239.149899197853,-175.492581531358,54.8914696951118,62.6568658075049,-317.453895453975,976.896937741668,135.76784822481,-230.665282617487,495.783014419751,168.970913885144,-306.779260573949,44.6398268744392,203.348374778053,-192.379559522489,49.4544328210179
