Hips_x,Hips_y,Hips_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftForeArmRoll_x,LeftForeArmRoll_y,LeftForeArmRoll_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightForeArmRoll_x,RightForeArmRoll_y,RightForeArmRoll_z,RightHand_x,RightHand_y,RightHand_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
156.109543121807,-336.791923355161,1063.09597684473,159.416653482843,-313.348336796259,1150.27677121491,141.771365836935,-281.406371210791,1269.81481455444,108.892876064447,-243.832423340186,1406.81519866427,81.7013444143014,-200.073084643475,1543.22503253958,51.6717667424065,-159.553869382332,1658.38189641844,63.8613983878431,-219.600753080242,1443.32241560617,-115.648290243645,-243.005619903568,1441.14331011638,-100.591992907436,-292.933460944145,1193.33642767152,-70.8568566162119,-206.607326787426,1108.83021814369,-41.1217203249867,-120.281192630706,1024.32400861586,122.074252584714,-199.992771029815,1447.27833385296,296.108360232986,-125.651152568723,1463.21452702075,339.736324229243,-182.718958799636,1240.81025954461,249.01655984619,-121.37694690674,1160.06502198633,158.296795463136,-60.0349350138415,1079.31978442806,78.4972497969075,-367.251287938853,1061.90566369011,-60.3201013195197,-229.819203106716,528.574762100706,-55.836666823453,-408.372192844913,56.1392565123643,-120.778237908538,-297.890146286877,6.18610334515453,237.153013657919,-317.461053873246,1059.75963454606,267.464167699907,-194.329778926197,511.388482025416,314.488392886877,-283.891153763724,62.6299283141685,307.3891088497,-160.794927614337,54.2361719407563
153.717619389964,-337.424233283256,1062.88193867094,157.587642938419,-313.595765032713,1149.93512158386,139.730839226868,-281.667743344529,1269.44547736652,106.441000708367,-244.579877192455,1406.47897228744,78.890046706961,-200.916429735218,1542.84740772726,48.8044343118017,-160.701883275477,1658.09640693676,61.258760825215,-220.539734630325,1442.92648878585,-118.150448341199,-244.743841895788,1441.26472403382,-103.189091635266,-294.854859454399,1193.4890672145,-73.7438123341183,-208.708580005029,1108.69830544547,-44.298533032969,-122.562300555658,1023.90754367645,119.380073453313,-200.675690358668,1446.95034347654,293.183669721328,-125.923364189505,1463.47029413112,336.761063642198,-181.551433074343,1240.69165818665,245.303237421571,-121.831333082061,1159.56406028658,153.845411200943,-62.1112330897771,1078.43646238651,76.1317633098099,-367.969420076253,1062.34872999781,-62.5195435338525,-231.450604398619,528.74015287505,-56.1894472948448,-408.580828937933,55.7904814446767,-120.642711313182,-297.880865871043,5.687560248708,234.715966867522,-318.023668870846,1058.91411586957,267.193240704623,-190.223796993004,511.736432407992,314.586568648949,-284.041330827184,63.8872390874426,307.441240992571,-160.958454129816,55.3382257700119
152.105750485495,-338.038459357532,1062.55498510384,155.892899392673,-314.219431195592,1149.61439606714,137.750048094969,-282.344672993915,1269.09588368504,104.140612169305,-245.496537486857,1406.11603775354,76.3747555258461,-202.236340228816,1542.5693793491,46.0560448292054,-162.472635305325,1657.91368649686,58.8342108842505,-221.770091880647,1442.61494863676,-120.51495955601,-246.433547041845,1441.2534618651,-105.829584282568,-296.370295000707,1193.42611602962,-76.5103723301623,-210.377698507219,1108.43590261501,-47.1911603777544,-124.385102013728,1023.44568920039,116.847272584918,-201.597679183407,1446.66674837243,289.896223841157,-125.130937049144,1463.26213717519,334.145119975445,-179.97214943725,1240.4207842876,242.245442655682,-122.105675839935,1158.45352251157,150.34576533592,-64.2392022426157,1076.48626073553,74.6128062308473,-368.818301851025,1062.00480493304,-64.253121224916,-231.654096427531,528.617590571043,-56.5632155378212,-408.698010531017,55.6557569107766,-121.039711450733,-297.917281262122,5.76167634562546,233.045469571463,-318.391766707298,1058.60186562799,265.953220021176,-188.585991811606,511.922308107931,314.717132012315,-284.373649263839,64.6376529794917,307.423651052666,-161.309368609901,55.9472079541793
150.202173397244,-338.617873971911,1061.9968488344,153.99634786925,-314.777323535303,1149.05006262721,135.840026650694,-282.971699061309,1268.54792620075,102.153941271153,-246.393176306852,1405.62148754446,74.1713795559414,-203.340994206174,1542.09634878553,43.704842400076,-163.719889378541,1657.4507756833,56.7529724456055,-222.837040815342,1442.11320200919,-122.534742682604,-247.959414446091,1441.0903864882,-108.155763065561,-298.202542059357,1193.30700233927,-79.1063722452243,-212.388850953869,1108.04374806592,-50.0569814248847,-126.575159848379,1022.78049379257,114.702160014883,-202.492879063503,1446.21995080683,287.353950358694,-125.227816742118,1463.24870732559,331.816006406161,-179.436773125496,1240.29510999662,238.500447809171,-122.502151132894,1159.28050141634,145.184889212178,-65.5675291402907,1078.26589283605,72.7939066443355,-369.611197909092,1061.51526703025,-65.9629249380457,-231.897944947277,528.241146947199,-56.3558474979509,-408.875834478232,55.2896600586698,-120.852773671354,-298.118586514467,5.36986122420413,231.084119422647,-318.748738287954,1057.97365784778,264.333626936806,-186.2906916287,511.951374445776,314.500486405586,-285.321686075698,65.5290346193374,306.959794057443,-162.295939741185,56.510189357059
148.570468740614,-339.233363923079,1061.36725214597,152.537555899325,-315.244452968713,1148.37198769181,134.091331656628,-283.202716778455,1267.76232691619,99.9285411163457,-246.898133365663,1404.79072857172,71.7080767875912,-204.196314381287,1541.3266650245,41.0530985399667,-164.869477474546,1656.73185488395,54.4033388619327,-223.628227685871,1441.3113003569,-124.728481101135,-249.854925662828,1440.84654851798,-110.522414286928,-299.996939808145,1193.03271018241,-81.722798819441,-214.167332486024,1107.7007708319,-52.9231833519509,-128.337725163904,1022.36883148139,112.247964017971,-202.996603332477,1445.45787244829,284.532931752624,-125.032068327801,1463.00581498296,329.799999400044,-178.133828905313,1239.94777869589,236.493062016666,-123.399467543888,1157.42095527697,143.186124633287,-68.6651061824617,1074.89413185805,71.2100562796041,-370.348713949085,1061.12355557214,-67.9340927679633,-231.855904830381,528.152324537393,-56.3260005567776,-408.627029407885,55.1683924840277,-120.912075146941,-297.935128673429,5.2189194254973,229.411137361104,-319.244102214419,1057.11595531639,262.988813244355,-182.440573522715,512.186297409942,314.1571988989,-287.255705597874,67.20052062173,305.877149519062,-164.371511283261,56.9803717953178
147.096593034474,-339.684843327877,1060.46396421446,151.108014676434,-315.829008469066,1147.50325003587,132.631297444876,-283.862806331499,1266.90912086414,98.3449582522392,-247.680205216318,1403.93892862819,69.944460375619,-205.167017755802,1540.49639824026,39.112733341537,-166.258726932278,1655.99633396419,52.7184265937105,-224.632563061144,1440.47398732622,-126.392622244233,-251.004193253637,1440.28984203241,-112.437860226049,-301.321392813269,1192.49723432794,-83.636421700237,-215.879013351265,1106.77818073904,-54.8349831744229,-130.436633889259,1021.05912715013,110.469575838824,-203.741487334556,1444.62445222378,282.054334533685,-124.268419142309,1462.26562930362,327.610431404011,-176.535429319033,1239.06931744521,233.51424169708,-123.294611845587,1156.46160655499,139.418051990146,-70.0537943721388,1073.85389566477,69.8111698120441,-370.986272392064,1060.25974064089,-69.449436451246,-230.801507362382,527.761477076388,-56.4920425044289,-408.908425009385,55.314008993183,-120.781377240372,-298.072712189799,5.30067096239627,227.883798679381,-319.493695782352,1056.15087062854,261.319165118456,-179.75383962825,511.958030984929,314.865424451826,-288.884047101567,68.2913170267291,304.960266688411,-166.275186078314,56.3543609498833
145.97531122274,-339.807720415445,1059.45948003861,149.946617647011,-316.049696254136,1146.52735384943,131.321634120494,-284.225998896198,1265.94825412287,96.8037505038548,-248.353195882842,1403.0013810815,68.1503754256735,-206.118598845936,1539.59246719001,37.0665239170873,-167.554355250373,1655.1402016128,51.0463511927048,-225.588035133044,1439.54987733625,-127.94397374957,-252.767517920611,1439.61230158193,-114.049258729028,-303.057991065039,1191.8108940135,-85.6109412607934,-217.799526156416,1105.7880163677,-57.1726237925572,-132.541061247791,1019.7651387219,108.681857147483,-204.385486913067,1443.72827958203,279.639724082949,-123.61394194297,1461.55731121712,325.643582463973,-175.144743992632,1238.28166678575,230.90810307977,-123.240396621473,1155.55416754308,136.172623695564,-71.336049250312,1072.82666830041,68.7922870703145,-371.360756672492,1059.24853680902,-71.0154025285386,-229.966810525248,527.213530982902,-56.1459926111908,-408.535884306116,54.9968806966234,-120.627663511578,-297.846523501159,4.90708831851641,226.694371394338,-319.34772911266,1055.13745594076,259.758264635794,-177.302571387082,511.519069591762,315.056611422833,-290.959909157267,69.2059909247986,303.351002101179,-168.704474840013,55.4174680732994
144.678438358707,-340.058571647758,1058.24724375904,148.766083190515,-316.452141455869,1145.35095923678,130.152596665826,-284.722942445714,1264.79879386169,95.4795532727603,-249.025828784264,1401.85862763019,66.6496307752095,-206.911106932789,1538.44957779418,35.3025444313236,-168.524217741764,1653.98525434013,49.6348589056468,-226.42668360208,1438.40075878847,-129.263376304961,-254.203123089294,1438.79503314785,-115.594748502007,-304.074501362131,1190.89637112919,-87.5174608067588,-219.1042136284,1104.47070748934,-59.4401731115095,-134.133925894669,1018.04504384949,107.194625252689,-205.02228495715,1442.59404624988,277.650390723765,-123.255926111175,1460.69387198847,324.034621782836,-173.686428572304,1237.24575838567,228.70909170971,-123.177282119884,1154.33266592102,133.383561636585,-72.6681356674631,1071.41957345636,67.5121138165965,-371.652763660038,1058.09493108294,-72.7720827398322,-228.251759964769,526.722950415757,-57.0921293305277,-409.023812038909,55.3715077322455,-121.082697673648,-298.19939910901,4.95162633744587,225.380021548312,-319.547499044516,1053.84177184852,258.065626339833,-174.194824679318,511.075478550422,315.694013494136,-292.712101361771,70.3381630573934,301.58921830086,-170.883810850361,55.0915812850234
143.864038097602,-340.040960720388,1057.35273038049,147.945745722847,-316.534497432752,1144.48375518378,129.174335607726,-284.978752183061,1263.9528233606,94.2060594277846,-249.586211079439,1401.01663911726,65.161800089328,-207.724867219533,1537.64006604056,33.5809495101446,-169.775934702677,1653.25673454676,48.2573806578229,-227.21300075048,1437.56719442138,-130.576523436592,-255.399693052957,1438.02515481529,-116.875767323061,-305.183942086319,1190.11075382658,-89.039009054445,-220.534545831768,1103.29327966211,-61.2022507858278,-135.885149577218,1016.47580549764,105.726699956556,-205.574325291098,1441.79847161805,275.747075168793,-122.92029417651,1459.961408226,322.269332629023,-172.463376653237,1236.34353219285,226.524679852663,-122.907869897633,1153.33796204207,130.780027076302,-73.3523631420295,1070.33239189129,66.8266344230053,-371.948372871278,1057.23742075799,-74.0395614730938,-227.206820156423,526.38312504785,-56.5062295175581,-408.654804079156,55.3568097843034,-120.666914382282,-297.973717135094,4.83838454589831,224.477000273776,-319.196105111801,1052.89177361783,255.866095246931,-173.330407355149,510.18658589526,316.167082418347,-293.537681578794,70.2652755270232,299.77138061537,-172.020849459716,54.8258342725717
143.110162894156,-340.084001555746,1056.35281423003,147.249769001664,-316.717403257955,1143.51872145279,128.386228981573,-285.297392746415,1263.00905137273,93.1508690840848,-250.091173472847,1400.05245118425,63.838254431572,-208.425714747307,1536.67844456021,31.9977330363037,-170.741643508132,1652.31052320219,47.0797623657925,-227.944862883717,1436.58707540854,-131.648663333708,-256.790782316246,1437.15924968039,-118.035998714814,-306.198858144349,1189.16475419223,-90.8287204081106,-221.752931262182,1101.95048553385,-63.6214421014057,-137.307004380014,1014.73621687547,104.447235647046,-206.045873577813,1440.86094013683,273.966219037991,-122.401345509329,1459.17531447305,320.6237266138,-170.854860260345,1235.34697436136,224.356136591363,-122.258314138176,1152.37928018227,128.088546568926,-73.6617680160062,1069.41158600319,66.1957291337625,-372.28688858786,1056.31089152227,-75.6270491426969,-225.720462869146,526.212534689838,-56.2894124021927,-408.30685989056,55.6970283588859,-120.51637926537,-297.743365183321,5.00562727668578,223.634808638095,-318.921676584097,1051.79263429871,253.804363895083,-172.728317878551,509.106447214272,317.158612058976,-293.567281169634,69.7877231237128,299.397784521776,-172.225309728198,54.4836437976715
